Year,OSHPD ID,Facility Name,Type of Control,County Name,Principal Diagnosis Group,Count
2010,391010,SAN JOAQUIN GENERAL HOSPITAL,City/County,SAN JOAQUIN,Musculoskeletal,156
2010,391010,SAN JOAQUIN GENERAL HOSPITAL,City/County,SAN JOAQUIN,Congenital Anomalies (Birth Defects),12
2010,391010,SAN JOAQUIN GENERAL HOSPITAL,City/County,SAN JOAQUIN,Perinatal Disorders,131
2010,391010,SAN JOAQUIN GENERAL HOSPITAL,City/County,SAN JOAQUIN,Symptoms,264
2010,391010,SAN JOAQUIN GENERAL HOSPITAL,City/County,SAN JOAQUIN,Injuries/Drugs/Complications,787
2010,391010,SAN JOAQUIN GENERAL HOSPITAL,City/County,SAN JOAQUIN,Other Reasons for Health Services,52
2010,391010,SAN JOAQUIN GENERAL HOSPITAL,City/County,SAN JOAQUIN,Births,2379
2010,391042,ST. JOSEPH'S MEDICAL CENTER OF STOCKTON,Non-Profit,SAN JOAQUIN,Infections,1019
2010,391042,ST. JOSEPH'S MEDICAL CENTER OF STOCKTON,Non-Profit,SAN JOAQUIN,Neoplasms,894
2010,391042,ST. JOSEPH'S MEDICAL CENTER OF STOCKTON,Non-Profit,SAN JOAQUIN,Endocrine/Metabolism,603
2010,391042,ST. JOSEPH'S MEDICAL CENTER OF STOCKTON,Non-Profit,SAN JOAQUIN,Blood/Blood-forming Organs,241
2010,391042,ST. JOSEPH'S MEDICAL CENTER OF STOCKTON,Non-Profit,SAN JOAQUIN,Psychoses & Neurosis,107
2010,391042,ST. JOSEPH'S MEDICAL CENTER OF STOCKTON,Non-Profit,SAN JOAQUIN,Nervous & Sensory Systems,335
2010,391042,ST. JOSEPH'S MEDICAL CENTER OF STOCKTON,Non-Profit,SAN JOAQUIN,Circulatory,3388
2010,391042,ST. JOSEPH'S MEDICAL CENTER OF STOCKTON,Non-Profit,SAN JOAQUIN,Respiratory,1867
2010,391042,ST. JOSEPH'S MEDICAL CENTER OF STOCKTON,Non-Profit,SAN JOAQUIN,Digestive,1807
2010,391042,ST. JOSEPH'S MEDICAL CENTER OF STOCKTON,Non-Profit,SAN JOAQUIN,Genitourinary,954
2010,391042,ST. JOSEPH'S MEDICAL CENTER OF STOCKTON,Non-Profit,SAN JOAQUIN,All Pregnancies,2315
2010,391042,ST. JOSEPH'S MEDICAL CENTER OF STOCKTON,Non-Profit,SAN JOAQUIN,Skin Disorders,430
2010,391042,ST. JOSEPH'S MEDICAL CENTER OF STOCKTON,Non-Profit,SAN JOAQUIN,Musculoskeletal,573
2010,391042,ST. JOSEPH'S MEDICAL CENTER OF STOCKTON,Non-Profit,SAN JOAQUIN,Congenital Anomalies (Birth Defects),17
2010,391042,ST. JOSEPH'S MEDICAL CENTER OF STOCKTON,Non-Profit,SAN JOAQUIN,Perinatal Disorders,110
2010,391042,ST. JOSEPH'S MEDICAL CENTER OF STOCKTON,Non-Profit,SAN JOAQUIN,Symptoms,896
2010,391042,ST. JOSEPH'S MEDICAL CENTER OF STOCKTON,Non-Profit,SAN JOAQUIN,Injuries/Drugs/Complications,1245
2010,391042,ST. JOSEPH'S MEDICAL CENTER OF STOCKTON,Non-Profit,SAN JOAQUIN,Other Reasons for Health Services,253
2010,391042,ST. JOSEPH'S MEDICAL CENTER OF STOCKTON,Non-Profit,SAN JOAQUIN,Births,2163
2010,391056,SUTTER TRACY COMMUNITY HOSPITAL,Non-Profit,SAN JOAQUIN,Infections,254
2010,391056,SUTTER TRACY COMMUNITY HOSPITAL,Non-Profit,SAN JOAQUIN,Neoplasms,109
2010,391056,SUTTER TRACY COMMUNITY HOSPITAL,Non-Profit,SAN JOAQUIN,Endocrine/Metabolism,220
2010,391056,SUTTER TRACY COMMUNITY HOSPITAL,Non-Profit,SAN JOAQUIN,Blood/Blood-forming Organs,88
2010,391056,SUTTER TRACY COMMUNITY HOSPITAL,Non-Profit,SAN JOAQUIN,Psychoses & Neurosis,23
2010,391056,SUTTER TRACY COMMUNITY HOSPITAL,Non-Profit,SAN JOAQUIN,Nervous & Sensory Systems,94
2010,391056,SUTTER TRACY COMMUNITY HOSPITAL,Non-Profit,SAN JOAQUIN,Circulatory,514
2010,391056,SUTTER TRACY COMMUNITY HOSPITAL,Non-Profit,SAN JOAQUIN,Respiratory,431
2010,391056,SUTTER TRACY COMMUNITY HOSPITAL,Non-Profit,SAN JOAQUIN,Digestive,673
2010,391056,SUTTER TRACY COMMUNITY HOSPITAL,Non-Profit,SAN JOAQUIN,Genitourinary,205
2010,391056,SUTTER TRACY COMMUNITY HOSPITAL,Non-Profit,SAN JOAQUIN,All Pregnancies,732
2010,391056,SUTTER TRACY COMMUNITY HOSPITAL,Non-Profit,SAN JOAQUIN,Skin Disorders,110
2010,391056,SUTTER TRACY COMMUNITY HOSPITAL,Non-Profit,SAN JOAQUIN,Musculoskeletal,127
2010,391056,SUTTER TRACY COMMUNITY HOSPITAL,Non-Profit,SAN JOAQUIN,Perinatal Disorders,18
2010,391056,SUTTER TRACY COMMUNITY HOSPITAL,Non-Profit,SAN JOAQUIN,Symptoms,134
2010,391056,SUTTER TRACY COMMUNITY HOSPITAL,Non-Profit,SAN JOAQUIN,Injuries/Drugs/Complications,228
2010,391056,SUTTER TRACY COMMUNITY HOSPITAL,Non-Profit,SAN JOAQUIN,Other Reasons for Health Services,9
2010,391056,SUTTER TRACY COMMUNITY HOSPITAL,Non-Profit,SAN JOAQUIN,Births,685
2010,392232,ST. JOSEPH'S BEHAVIORAL HEALTH CENTER,Non-Profit,SAN JOAQUIN,Psychoses & Neurosis,1379
2010,392232,ST. JOSEPH'S BEHAVIORAL HEALTH CENTER,Non-Profit,SAN JOAQUIN,Nervous & Sensory Systems,103
2010,392232,ST. JOSEPH'S BEHAVIORAL HEALTH CENTER,Non-Profit,SAN JOAQUIN,All Pregnancies,1
2010,392232,ST. JOSEPH'S BEHAVIORAL HEALTH CENTER,Non-Profit,SAN JOAQUIN,Symptoms,5
2010,392287,DOCTORS HOSPITAL OF MANTECA,Investor,SAN JOAQUIN,Infections,119
2010,392287,DOCTORS HOSPITAL OF MANTECA,Investor,SAN JOAQUIN,Neoplasms,126
2010,392287,DOCTORS HOSPITAL OF MANTECA,Investor,SAN JOAQUIN,Endocrine/Metabolism,159
2010,392287,DOCTORS HOSPITAL OF MANTECA,Investor,SAN JOAQUIN,Blood/Blood-forming Organs,70
2010,392287,DOCTORS HOSPITAL OF MANTECA,Investor,SAN JOAQUIN,Psychoses & Neurosis,27
2010,392287,DOCTORS HOSPITAL OF MANTECA,Investor,SAN JOAQUIN,Nervous & Sensory Systems,56
2010,392287,DOCTORS HOSPITAL OF MANTECA,Investor,SAN JOAQUIN,Circulatory,439
2010,392287,DOCTORS HOSPITAL OF MANTECA,Investor,SAN JOAQUIN,Respiratory,416
2010,392287,DOCTORS HOSPITAL OF MANTECA,Investor,SAN JOAQUIN,Digestive,425
2010,392287,DOCTORS HOSPITAL OF MANTECA,Investor,SAN JOAQUIN,Genitourinary,197
2010,392287,DOCTORS HOSPITAL OF MANTECA,Investor,SAN JOAQUIN,All Pregnancies,826
2010,392287,DOCTORS HOSPITAL OF MANTECA,Investor,SAN JOAQUIN,Skin Disorders,91
2010,392287,DOCTORS HOSPITAL OF MANTECA,Investor,SAN JOAQUIN,Musculoskeletal,157
2010,392287,DOCTORS HOSPITAL OF MANTECA,Investor,SAN JOAQUIN,Congenital Anomalies (Birth Defects),6
2010,392287,DOCTORS HOSPITAL OF MANTECA,Investor,SAN JOAQUIN,Perinatal Disorders,16
2010,392287,DOCTORS HOSPITAL OF MANTECA,Investor,SAN JOAQUIN,Symptoms,146
2010,392287,DOCTORS HOSPITAL OF MANTECA,Investor,SAN JOAQUIN,Injuries/Drugs/Complications,217
2010,392287,DOCTORS HOSPITAL OF MANTECA,Investor,SAN JOAQUIN,Other Reasons for Health Services,13
2010,392287,DOCTORS HOSPITAL OF MANTECA,Investor,SAN JOAQUIN,Births,774
2010,394003,SAN JOAQUIN COUNTY P.H.F.,City/County,SAN JOAQUIN,Endocrine/Metabolism,1
2010,394003,SAN JOAQUIN COUNTY P.H.F.,City/County,SAN JOAQUIN,Psychoses & Neurosis,1399
2010,394003,SAN JOAQUIN COUNTY P.H.F.,City/County,SAN JOAQUIN,Symptoms,1
2010,394003,SAN JOAQUIN COUNTY P.H.F.,City/County,SAN JOAQUIN,Other Reasons for Health Services,1
2010,394009,KAISER FND HOSP-MANTECA,Non-Profit,SAN JOAQUIN,Infections,530
2010,394009,KAISER FND HOSP-MANTECA,Non-Profit,SAN JOAQUIN,Neoplasms,540
2010,394009,KAISER FND HOSP-MANTECA,Non-Profit,SAN JOAQUIN,Endocrine/Metabolism,334
2010,394009,KAISER FND HOSP-MANTECA,Non-Profit,SAN JOAQUIN,Blood/Blood-forming Organs,115
2010,394009,KAISER FND HOSP-MANTECA,Non-Profit,SAN JOAQUIN,Psychoses & Neurosis,53
2010,394009,KAISER FND HOSP-MANTECA,Non-Profit,SAN JOAQUIN,Nervous & Sensory Systems,104
2010,394009,KAISER FND HOSP-MANTECA,Non-Profit,SAN JOAQUIN,Circulatory,1238
2010,394009,KAISER FND HOSP-MANTECA,Non-Profit,SAN JOAQUIN,Respiratory,808
2010,394009,KAISER FND HOSP-MANTECA,Non-Profit,SAN JOAQUIN,Digestive,1191
2010,394009,KAISER FND HOSP-MANTECA,Non-Profit,SAN JOAQUIN,Genitourinary,539
2010,394009,KAISER FND HOSP-MANTECA,Non-Profit,SAN JOAQUIN,All Pregnancies,2347
2010,394009,KAISER FND HOSP-MANTECA,Non-Profit,SAN JOAQUIN,Skin Disorders,150
2010,394009,KAISER FND HOSP-MANTECA,Non-Profit,SAN JOAQUIN,Musculoskeletal,565
2010,394009,KAISER FND HOSP-MANTECA,Non-Profit,SAN JOAQUIN,Congenital Anomalies (Birth Defects),4
2010,394009,KAISER FND HOSP-MANTECA,Non-Profit,SAN JOAQUIN,Perinatal Disorders,113
2010,394009,KAISER FND HOSP-MANTECA,Non-Profit,SAN JOAQUIN,Symptoms,290
2010,394009,KAISER FND HOSP-MANTECA,Non-Profit,SAN JOAQUIN,Injuries/Drugs/Complications,664
2010,394009,KAISER FND HOSP-MANTECA,Non-Profit,SAN JOAQUIN,Other Reasons for Health Services,83
2010,394009,KAISER FND HOSP-MANTECA,Non-Profit,SAN JOAQUIN,Births,2231
2010,400466,ARROYO GRANDE COMMUNITY HOSPITAL,Non-Profit,SAN LUIS OBISPO,Infections,342
2010,400466,ARROYO GRANDE COMMUNITY HOSPITAL,Non-Profit,SAN LUIS OBISPO,Neoplasms,81
2010,400466,ARROYO GRANDE COMMUNITY HOSPITAL,Non-Profit,SAN LUIS OBISPO,Endocrine/Metabolism,128
2010,400466,ARROYO GRANDE COMMUNITY HOSPITAL,Non-Profit,SAN LUIS OBISPO,Blood/Blood-forming Organs,36
2010,400466,ARROYO GRANDE COMMUNITY HOSPITAL,Non-Profit,SAN LUIS OBISPO,Psychoses & Neurosis,18
2010,400466,ARROYO GRANDE COMMUNITY HOSPITAL,Non-Profit,SAN LUIS OBISPO,Nervous & Sensory Systems,32
2010,400466,ARROYO GRANDE COMMUNITY HOSPITAL,Non-Profit,SAN LUIS OBISPO,Circulatory,402
2010,400466,ARROYO GRANDE COMMUNITY HOSPITAL,Non-Profit,SAN LUIS OBISPO,Respiratory,257
2010,400466,ARROYO GRANDE COMMUNITY HOSPITAL,Non-Profit,SAN LUIS OBISPO,Digestive,498
2010,400466,ARROYO GRANDE COMMUNITY HOSPITAL,Non-Profit,SAN LUIS OBISPO,Genitourinary,100
2010,400466,ARROYO GRANDE COMMUNITY HOSPITAL,Non-Profit,SAN LUIS OBISPO,All Pregnancies,2
2010,400466,ARROYO GRANDE COMMUNITY HOSPITAL,Non-Profit,SAN LUIS OBISPO,Skin Disorders,47
2010,400466,ARROYO GRANDE COMMUNITY HOSPITAL,Non-Profit,SAN LUIS OBISPO,Musculoskeletal,332
2010,400466,ARROYO GRANDE COMMUNITY HOSPITAL,Non-Profit,SAN LUIS OBISPO,Symptoms,78
2010,400466,ARROYO GRANDE COMMUNITY HOSPITAL,Non-Profit,SAN LUIS OBISPO,Injuries/Drugs/Complications,337
2010,400466,ARROYO GRANDE COMMUNITY HOSPITAL,Non-Profit,SAN LUIS OBISPO,Other Reasons for Health Services,175
2010,400480,FRENCH HOSPITAL MEDICAL CENTER,Non-Profit,SAN LUIS OBISPO,Infections,220
2010,400480,FRENCH HOSPITAL MEDICAL CENTER,Non-Profit,SAN LUIS OBISPO,Neoplasms,228
2010,400480,FRENCH HOSPITAL MEDICAL CENTER,Non-Profit,SAN LUIS OBISPO,Endocrine/Metabolism,120
2010,400480,FRENCH HOSPITAL MEDICAL CENTER,Non-Profit,SAN LUIS OBISPO,Blood/Blood-forming Organs,58
2010,400480,FRENCH HOSPITAL MEDICAL CENTER,Non-Profit,SAN LUIS OBISPO,Psychoses & Neurosis,15
2010,400480,FRENCH HOSPITAL MEDICAL CENTER,Non-Profit,SAN LUIS OBISPO,Nervous & Sensory Systems,45
2010,400480,FRENCH HOSPITAL MEDICAL CENTER,Non-Profit,SAN LUIS OBISPO,Circulatory,1231
2010,400480,FRENCH HOSPITAL MEDICAL CENTER,Non-Profit,SAN LUIS OBISPO,Respiratory,289
2010,400480,FRENCH HOSPITAL MEDICAL CENTER,Non-Profit,SAN LUIS OBISPO,Digestive,465
2010,400480,FRENCH HOSPITAL MEDICAL CENTER,Non-Profit,SAN LUIS OBISPO,Genitourinary,200
2010,400480,FRENCH HOSPITAL MEDICAL CENTER,Non-Profit,SAN LUIS OBISPO,All Pregnancies,770
2010,400480,FRENCH HOSPITAL MEDICAL CENTER,Non-Profit,SAN LUIS OBISPO,Skin Disorders,47
2010,400480,FRENCH HOSPITAL MEDICAL CENTER,Non-Profit,SAN LUIS OBISPO,Musculoskeletal,429
2010,400480,FRENCH HOSPITAL MEDICAL CENTER,Non-Profit,SAN LUIS OBISPO,Congenital Anomalies (Birth Defects),5
2010,400480,FRENCH HOSPITAL MEDICAL CENTER,Non-Profit,SAN LUIS OBISPO,Symptoms,160
2010,400480,FRENCH HOSPITAL MEDICAL CENTER,Non-Profit,SAN LUIS OBISPO,Injuries/Drugs/Complications,266
2010,400480,FRENCH HOSPITAL MEDICAL CENTER,Non-Profit,SAN LUIS OBISPO,Other Reasons for Health Services,27
2010,400480,FRENCH HOSPITAL MEDICAL CENTER,Non-Profit,SAN LUIS OBISPO,Births,749
2010,400524,SIERRA VISTA REGIONAL MEDICAL CENTER,Investor,SAN LUIS OBISPO,Infections,257
2010,400524,SIERRA VISTA REGIONAL MEDICAL CENTER,Investor,SAN LUIS OBISPO,Neoplasms,324
2010,400524,SIERRA VISTA REGIONAL MEDICAL CENTER,Investor,SAN LUIS OBISPO,Endocrine/Metabolism,137
2010,400524,SIERRA VISTA REGIONAL MEDICAL CENTER,Investor,SAN LUIS OBISPO,Blood/Blood-forming Organs,43
2010,400524,SIERRA VISTA REGIONAL MEDICAL CENTER,Investor,SAN LUIS OBISPO,Psychoses & Neurosis,43
2010,400524,SIERRA VISTA REGIONAL MEDICAL CENTER,Investor,SAN LUIS OBISPO,Nervous & Sensory Systems,107
2010,400524,SIERRA VISTA REGIONAL MEDICAL CENTER,Investor,SAN LUIS OBISPO,Circulatory,485
2010,400524,SIERRA VISTA REGIONAL MEDICAL CENTER,Investor,SAN LUIS OBISPO,Respiratory,475
2010,400524,SIERRA VISTA REGIONAL MEDICAL CENTER,Investor,SAN LUIS OBISPO,Digestive,639
2010,400524,SIERRA VISTA REGIONAL MEDICAL CENTER,Investor,SAN LUIS OBISPO,Genitourinary,228
2010,400524,SIERRA VISTA REGIONAL MEDICAL CENTER,Investor,SAN LUIS OBISPO,All Pregnancies,1333
2010,400524,SIERRA VISTA REGIONAL MEDICAL CENTER,Investor,SAN LUIS OBISPO,Skin Disorders,97
2010,400524,SIERRA VISTA REGIONAL MEDICAL CENTER,Investor,SAN LUIS OBISPO,Musculoskeletal,722
2010,400524,SIERRA VISTA REGIONAL MEDICAL CENTER,Investor,SAN LUIS OBISPO,Congenital Anomalies (Birth Defects),10
2010,400524,SIERRA VISTA REGIONAL MEDICAL CENTER,Investor,SAN LUIS OBISPO,Perinatal Disorders,70
2010,400524,SIERRA VISTA REGIONAL MEDICAL CENTER,Investor,SAN LUIS OBISPO,Symptoms,191
2010,400524,SIERRA VISTA REGIONAL MEDICAL CENTER,Investor,SAN LUIS OBISPO,Injuries/Drugs/Complications,659
2010,400524,SIERRA VISTA REGIONAL MEDICAL CENTER,Investor,SAN LUIS OBISPO,Other Reasons for Health Services,19
2010,400524,SIERRA VISTA REGIONAL MEDICAL CENTER,Investor,SAN LUIS OBISPO,Births,1286
2010,400548,TWIN CITIES COMMUNITY HOSPITAL,Investor,SAN LUIS OBISPO,Infections,231
2010,400548,TWIN CITIES COMMUNITY HOSPITAL,Investor,SAN LUIS OBISPO,Neoplasms,217
2010,400548,TWIN CITIES COMMUNITY HOSPITAL,Investor,SAN LUIS OBISPO,Endocrine/Metabolism,191
2010,400548,TWIN CITIES COMMUNITY HOSPITAL,Investor,SAN LUIS OBISPO,Blood/Blood-forming Organs,54
2010,400548,TWIN CITIES COMMUNITY HOSPITAL,Investor,SAN LUIS OBISPO,Psychoses & Neurosis,61
2010,400548,TWIN CITIES COMMUNITY HOSPITAL,Investor,SAN LUIS OBISPO,Nervous & Sensory Systems,93
2010,400548,TWIN CITIES COMMUNITY HOSPITAL,Investor,SAN LUIS OBISPO,Circulatory,764
2010,400548,TWIN CITIES COMMUNITY HOSPITAL,Investor,SAN LUIS OBISPO,Respiratory,543
2010,400548,TWIN CITIES COMMUNITY HOSPITAL,Investor,SAN LUIS OBISPO,Digestive,874
2010,400548,TWIN CITIES COMMUNITY HOSPITAL,Investor,SAN LUIS OBISPO,Genitourinary,373
2010,400548,TWIN CITIES COMMUNITY HOSPITAL,Investor,SAN LUIS OBISPO,All Pregnancies,869
2010,400548,TWIN CITIES COMMUNITY HOSPITAL,Investor,SAN LUIS OBISPO,Skin Disorders,138
2010,400548,TWIN CITIES COMMUNITY HOSPITAL,Investor,SAN LUIS OBISPO,Musculoskeletal,440
2010,400548,TWIN CITIES COMMUNITY HOSPITAL,Investor,SAN LUIS OBISPO,Congenital Anomalies (Birth Defects),7
2010,400548,TWIN CITIES COMMUNITY HOSPITAL,Investor,SAN LUIS OBISPO,Perinatal Disorders,13
2010,400548,TWIN CITIES COMMUNITY HOSPITAL,Investor,SAN LUIS OBISPO,Symptoms,432
2010,400548,TWIN CITIES COMMUNITY HOSPITAL,Investor,SAN LUIS OBISPO,Injuries/Drugs/Complications,588
2010,400548,TWIN CITIES COMMUNITY HOSPITAL,Investor,SAN LUIS OBISPO,Other Reasons for Health Services,21
2010,400548,TWIN CITIES COMMUNITY HOSPITAL,Investor,SAN LUIS OBISPO,Births,809
2010,404046,SAN LUIS OBISPO CO PSYCHIATRIC HEALTH FACILITY,City/County,SAN LUIS OBISPO,Psychoses & Neurosis,1319
2010,410782,SAN MATEO MEDICAL CENTER,City/County,SAN MATEO,Infections,204
2010,410782,SAN MATEO MEDICAL CENTER,City/County,SAN MATEO,Neoplasms,225
2010,410782,SAN MATEO MEDICAL CENTER,City/County,SAN MATEO,Endocrine/Metabolism,160
2010,410782,SAN MATEO MEDICAL CENTER,City/County,SAN MATEO,Blood/Blood-forming Organs,42
2010,410782,SAN MATEO MEDICAL CENTER,City/County,SAN MATEO,Psychoses & Neurosis,873
2010,410782,SAN MATEO MEDICAL CENTER,City/County,SAN MATEO,Nervous & Sensory Systems,75
2010,410782,SAN MATEO MEDICAL CENTER,City/County,SAN MATEO,Circulatory,406
2010,410782,SAN MATEO MEDICAL CENTER,City/County,SAN MATEO,Respiratory,347
2010,410782,SAN MATEO MEDICAL CENTER,City/County,SAN MATEO,Digestive,673
2010,410782,SAN MATEO MEDICAL CENTER,City/County,SAN MATEO,Genitourinary,193
2010,410782,SAN MATEO MEDICAL CENTER,City/County,SAN MATEO,All Pregnancies,36
2010,410782,SAN MATEO MEDICAL CENTER,City/County,SAN MATEO,Skin Disorders,125
2010,410782,SAN MATEO MEDICAL CENTER,City/County,SAN MATEO,Musculoskeletal,136
2010,410782,SAN MATEO MEDICAL CENTER,City/County,SAN MATEO,Congenital Anomalies (Birth Defects),3
2010,410782,SAN MATEO MEDICAL CENTER,City/County,SAN MATEO,Symptoms,106
2010,410782,SAN MATEO MEDICAL CENTER,City/County,SAN MATEO,Injuries/Drugs/Complications,246
2010,410782,SAN MATEO MEDICAL CENTER,City/County,SAN MATEO,Other Reasons for Health Services,139
2010,410804,KAISER FND HOSP - REDWOOD CITY,Non-Profit,SAN MATEO,Infections,534
2010,410804,KAISER FND HOSP - REDWOOD CITY,Non-Profit,SAN MATEO,Neoplasms,763
2010,410804,KAISER FND HOSP - REDWOOD CITY,Non-Profit,SAN MATEO,Endocrine/Metabolism,123
2010,410804,KAISER FND HOSP - REDWOOD CITY,Non-Profit,SAN MATEO,Blood/Blood-forming Organs,81
2010,410804,KAISER FND HOSP - REDWOOD CITY,Non-Profit,SAN MATEO,Psychoses & Neurosis,55
2010,410804,KAISER FND HOSP - REDWOOD CITY,Non-Profit,SAN MATEO,Nervous & Sensory Systems,345
2010,410804,KAISER FND HOSP - REDWOOD CITY,Non-Profit,SAN MATEO,Circulatory,1147
2010,410804,KAISER FND HOSP - REDWOOD CITY,Non-Profit,SAN MATEO,Respiratory,350
2010,410804,KAISER FND HOSP - REDWOOD CITY,Non-Profit,SAN MATEO,Digestive,596
2010,410804,KAISER FND HOSP - REDWOOD CITY,Non-Profit,SAN MATEO,Genitourinary,257
2010,410804,KAISER FND HOSP - REDWOOD CITY,Non-Profit,SAN MATEO,All Pregnancies,1377
2010,410804,KAISER FND HOSP - REDWOOD CITY,Non-Profit,SAN MATEO,Skin Disorders,91
2010,410804,KAISER FND HOSP - REDWOOD CITY,Non-Profit,SAN MATEO,Musculoskeletal,698
2010,410804,KAISER FND HOSP - REDWOOD CITY,Non-Profit,SAN MATEO,Congenital Anomalies (Birth Defects),29
2010,410804,KAISER FND HOSP - REDWOOD CITY,Non-Profit,SAN MATEO,Perinatal Disorders,29
2010,410804,KAISER FND HOSP - REDWOOD CITY,Non-Profit,SAN MATEO,Symptoms,169
2010,410804,KAISER FND HOSP - REDWOOD CITY,Non-Profit,SAN MATEO,Injuries/Drugs/Complications,711
2010,410804,KAISER FND HOSP - REDWOOD CITY,Non-Profit,SAN MATEO,Other Reasons for Health Services,62
2010,410804,KAISER FND HOSP - REDWOOD CITY,Non-Profit,SAN MATEO,Births,1319
2010,410806,KAISER FND HOSP - SOUTH SAN FRANCISCO,Non-Profit,SAN MATEO,Infections,668
2010,410806,KAISER FND HOSP - SOUTH SAN FRANCISCO,Non-Profit,SAN MATEO,Neoplasms,347
2010,410806,KAISER FND HOSP - SOUTH SAN FRANCISCO,Non-Profit,SAN MATEO,Endocrine/Metabolism,603
2010,410806,KAISER FND HOSP - SOUTH SAN FRANCISCO,Non-Profit,SAN MATEO,Blood/Blood-forming Organs,77
2010,410806,KAISER FND HOSP - SOUTH SAN FRANCISCO,Non-Profit,SAN MATEO,Psychoses & Neurosis,64
2010,410806,KAISER FND HOSP - SOUTH SAN FRANCISCO,Non-Profit,SAN MATEO,Nervous & Sensory Systems,68
2010,410806,KAISER FND HOSP - SOUTH SAN FRANCISCO,Non-Profit,SAN MATEO,Circulatory,923
2010,410806,KAISER FND HOSP - SOUTH SAN FRANCISCO,Non-Profit,SAN MATEO,Respiratory,517
2010,410806,KAISER FND HOSP - SOUTH SAN FRANCISCO,Non-Profit,SAN MATEO,Digestive,861
2010,410806,KAISER FND HOSP - SOUTH SAN FRANCISCO,Non-Profit,SAN MATEO,Genitourinary,315
2010,410806,KAISER FND HOSP - SOUTH SAN FRANCISCO,Non-Profit,SAN MATEO,All Pregnancies,17
2010,410806,KAISER FND HOSP - SOUTH SAN FRANCISCO,Non-Profit,SAN MATEO,Skin Disorders,99
2010,410806,KAISER FND HOSP - SOUTH SAN FRANCISCO,Non-Profit,SAN MATEO,Musculoskeletal,508
2010,410806,KAISER FND HOSP - SOUTH SAN FRANCISCO,Non-Profit,SAN MATEO,Congenital Anomalies (Birth Defects),6
2010,410806,KAISER FND HOSP - SOUTH SAN FRANCISCO,Non-Profit,SAN MATEO,Symptoms,259
2010,410806,KAISER FND HOSP - SOUTH SAN FRANCISCO,Non-Profit,SAN MATEO,Injuries/Drugs/Complications,523
2010,410806,KAISER FND HOSP - SOUTH SAN FRANCISCO,Non-Profit,SAN MATEO,Other Reasons for Health Services,45
2010,410817,SETON MEDICAL CENTER,Non-Profit,SAN MATEO,Infections,444
2010,410817,SETON MEDICAL CENTER,Non-Profit,SAN MATEO,Neoplasms,424
2010,410817,SETON MEDICAL CENTER,Non-Profit,SAN MATEO,Endocrine/Metabolism,296
2010,410817,SETON MEDICAL CENTER,Non-Profit,SAN MATEO,Blood/Blood-forming Organs,91
2010,410817,SETON MEDICAL CENTER,Non-Profit,SAN MATEO,Psychoses & Neurosis,36
2010,410817,SETON MEDICAL CENTER,Non-Profit,SAN MATEO,Nervous & Sensory Systems,147
2010,410817,SETON MEDICAL CENTER,Non-Profit,SAN MATEO,Circulatory,1767
2010,410817,SETON MEDICAL CENTER,Non-Profit,SAN MATEO,Respiratory,1036
2010,410817,SETON MEDICAL CENTER,Non-Profit,SAN MATEO,Digestive,865
2010,410817,SETON MEDICAL CENTER,Non-Profit,SAN MATEO,Genitourinary,441
2010,410817,SETON MEDICAL CENTER,Non-Profit,SAN MATEO,All Pregnancies,750
2010,410817,SETON MEDICAL CENTER,Non-Profit,SAN MATEO,Skin Disorders,216
2010,410817,SETON MEDICAL CENTER,Non-Profit,SAN MATEO,Musculoskeletal,482
2010,410817,SETON MEDICAL CENTER,Non-Profit,SAN MATEO,Congenital Anomalies (Birth Defects),10
2010,410817,SETON MEDICAL CENTER,Non-Profit,SAN MATEO,Perinatal Disorders,19
2010,410817,SETON MEDICAL CENTER,Non-Profit,SAN MATEO,Symptoms,313
2010,410817,SETON MEDICAL CENTER,Non-Profit,SAN MATEO,Injuries/Drugs/Complications,631
2010,410817,SETON MEDICAL CENTER,Non-Profit,SAN MATEO,Other Reasons for Health Services,366
2010,410817,SETON MEDICAL CENTER,Non-Profit,SAN MATEO,Births,693
2010,410828,SETON MEDICAL CENTER - COASTSIDE,Non-Profit,SAN MATEO,Psychoses & Neurosis,5
2010,410828,SETON MEDICAL CENTER - COASTSIDE,Non-Profit,SAN MATEO,Nervous & Sensory Systems,3
2010,410828,SETON MEDICAL CENTER - COASTSIDE,Non-Profit,SAN MATEO,Circulatory,4
2010,410828,SETON MEDICAL CENTER - COASTSIDE,Non-Profit,SAN MATEO,Genitourinary,1
2010,410828,SETON MEDICAL CENTER - COASTSIDE,Non-Profit,SAN MATEO,Skin Disorders,1
2010,410828,SETON MEDICAL CENTER - COASTSIDE,Non-Profit,SAN MATEO,Other Reasons for Health Services,49
2010,410852,MILLS-PENINSULA MEDICAL CENTER,Non-Profit,SAN MATEO,Infections,816
2010,410852,MILLS-PENINSULA MEDICAL CENTER,Non-Profit,SAN MATEO,Neoplasms,649
2010,410852,MILLS-PENINSULA MEDICAL CENTER,Non-Profit,SAN MATEO,Endocrine/Metabolism,434
2010,410852,MILLS-PENINSULA MEDICAL CENTER,Non-Profit,SAN MATEO,Blood/Blood-forming Organs,127
2010,410852,MILLS-PENINSULA MEDICAL CENTER,Non-Profit,SAN MATEO,Psychoses & Neurosis,1611
2010,410852,MILLS-PENINSULA MEDICAL CENTER,Non-Profit,SAN MATEO,Nervous & Sensory Systems,283
